ID на сайте,Источник,district_name,n_buildings_300m,n_living_buildings_300m,n_flats_300m,min_bc_distance_300m,mean_bc_distance_300m,traffic1_300m,traffic2_300m,traffic3_300m,traffic4_300m,district_price,n_buildings_600m,n_living_buildings_600m,n_flats_600m,min_bc_distance_600m,mean_bc_distance_600m,traffic1_600m,traffic2_600m,traffic3_600m,traffic4_600m,Медицина_300,Стоматологии_300,"Аптеки, оптики_300",Салоны красоты_300,"Бани, сауны_300","Фитнес-центры, тренажерные_300",Супермаркеты_300,Гипермаркеты_300,Продуктовые магазины_300,"Алкомаркеты, магазины пива_300","Школы, лицеи, гимназии_300",Детские сады_300,"Колледжи, институты_300",Студенческие общежития_300,"Торговые центры, моллы_300",Бизнес-центры_300,Пункты выдачи товаров_300,Ветаптеки и ветклиники_300,Магазины цветов_300,"Прачечные, химчистки_300",Детские игровые залы_300,Религия_300,"Пиццерии, суши, столовые_300","Пекарни, кофейни_300","Кафе, бары, рестораны_300",Социальные_300,Банки_300,Медицина_600,Стоматологии_600,"Аптеки, оптики_600",Салоны красоты_600,"Бани, сауны_600","Фитнес-центры, тренажерные_600",Супермаркеты_600,Гипермаркеты_600,Продуктовые магазины_600,"Алкомаркеты, магазины пива_600","Школы, лицеи, гимназии_600",Детские сады_600,"Колледжи, институты_600",Студенческие общежития_600,"Торговые центры, моллы_600",Бизнес-центры_600,Пункты выдачи товаров_600,Ветаптеки и ветклиники_600,Магазины цветов_600,"Прачечные, химчистки_600",Детские игровые залы_600,Религия_600,"Пиццерии, суши, столовые_600","Пекарни, кофейни_600","Кафе, бары, рестораны_600",Социальные_600,Банки_600
3987628968733438976,realty.yandex.ru,Басманный,131.0,32.0,722.0,3,167.5,910,19478,479,14648,461200,437.0,94.0,4777.0,3,341.6046511627907,910,19478,479,14648,14.0,7.0,4.0,54.0,1.0,12.0,4.0,0.0,9.0,4.0,3.0,2.0,0.0,0.0,0.0,8.0,7.0,1.0,9.0,3.0,0.0,1.0,13.0,22.0,39.0,0.0,0.0,40.0,21.0,28.0,110.0,3.0,17.0,12.0,0.0,37.0,12.0,4.0,5.0,10.0,0.0,0.0,14.0,19.0,5.0,26.0,8.0,0.0,5.0,27.0,59.0,93.0,5.0,2.0
323864570,cian.ru,Басманный,131.0,32.0,722.0,4,167.44444444444446,910,19478,479,14648,461200,437.0,94.0,4777.0,4,341.54651162790697,910,19478,479,14648,14.0,7.0,4.0,54.0,1.0,12.0,4.0,0.0,9.0,4.0,3.0,2.0,0.0,0.0,0.0,8.0,7.0,1.0,9.0,3.0,0.0,1.0,13.0,22.0,39.0,0.0,0.0,40.0,21.0,28.0,110.0,3.0,17.0,12.0,0.0,37.0,12.0,4.0,5.0,10.0,0.0,0.0,14.0,19.0,5.0,26.0,8.0,0.0,5.0,27.0,59.0,93.0,5.0,2.0
322037494,cian.ru,Нижегородский,47.0,8.0,610.0,267,267.0,1218,4269,1827,513,362800,216.0,31.0,5337.0,267,484.5,1218,4269,1827,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,6.0,2.0,1.0,1.0,5.0,0.0,31.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,11.0,6.0,5.0,5.0,0.0,0.0,14.0,3.0,16.0,4.0,0.0
321409507,cian.ru,Зюзино,53.0,35.0,3734.0,0,0.0,1578,1590,1925,2052,326200,196.0,87.0,9692.0,0,417.75,1578,1590,1925,2052,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,48.0,15.0,12.0,22.0,0.0,0.0,7.0,0.0,23.0,9.0,7.0,5.0,5.0,1.0,2.0,3.0,28.0,4.0,8.0,6.0,0.0,0.0,9.0,5.0,12.0,16.0,2.0
915505113181537792,realty.yandex.ru,Сокольники,66.0,8.0,231.0,28,63.333333333333336,1542,13973,410,5742,367600,243.0,73.0,5754.0,28,372.09090909090907,1542,13973,410,5742,38.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,86.0,4.0,13.0,19.0,3.0,6.0,9.0,0.0,9.0,3.0,7.0,8.0,6.0,1.0,3.0,4.0,13.0,4.0,1.0,10.0,0.0,2.0,9.0,9.0,25.0,6.0,1.0
321441760,cian.ru,Донской,61.0,28.0,2989.0,105,180.25,914,16950,3851,18646,391900,332.0,104.0,8762.0,105,425.9655172413793,914,16950,3851,18646,3.0,3.0,6.0,18.0,0.0,3.0,4.0,0.0,8.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,8.0,2.0,3.0,2.0,0.0,0.0,5.0,9.0,9.0,1.0,0.0,45.0,9.0,19.0,77.0,0.0,6.0,14.0,0.0,27.0,10.0,6.0,5.0,7.0,1.0,3.0,7.0,25.0,5.0,13.0,11.0,0.0,1.0,16.0,32.0,34.0,8.0,1.0
323477314,cian.ru,Алексеевский,71.0,34.0,2829.0,133,190.33333333333334,2038,6233,2109,4417,397600,214.0,85.0,9918.0,133,425.7894736842105,2038,6233,2109,4417,4.0,1.0,9.0,13.0,0.0,0.0,1.0,0.0,22.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,5.0,0.0,0.0,3.0,6.0,9.0,3.0,2.0,24.0,7.0,16.0,36.0,1.0,4.0,7.0,0.0,32.0,11.0,4.0,4.0,5.0,1.0,0.0,5.0,20.0,6.0,5.0,14.0,0.0,1.0,14.0,17.0,25.0,7.0,2.0
322401328,cian.ru,Алексеевский,71.0,34.0,2829.0,133,190.33333333333334,2038,6233,2109,4417,397600,214.0,85.0,9918.0,133,425.7894736842105,2038,6233,2109,4417,4.0,1.0,9.0,13.0,0.0,0.0,1.0,0.0,22.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,5.0,0.0,0.0,3.0,6.0,9.0,3.0,2.0,24.0,7.0,16.0,36.0,1.0,4.0,7.0,0.0,32.0,11.0,4.0,4.0,5.0,1.0,0.0,5.0,20.0,6.0,5.0,14.0,0.0,1.0,14.0,17.0,25.0,7.0,2.0
322812280,cian.ru,Красносельский,183.0,37.0,794.0,30,191.83333333333334,408,25377,281,11720,454800,608.0,153.0,2723.0,30,363.768,408,25377,281,11720,30.0,11.0,5.0,47.0,0.0,11.0,2.0,0.0,3.0,0.0,1.0,0.0,16.0,0.0,0.0,4.0,5.0,0.0,5.0,3.0,0.0,3.0,3.0,18.0,68.0,2.0,1.0,80.0,28.0,19.0,169.0,0.0,18.0,8.0,0.0,25.0,5.0,2.0,2.0,21.0,0.0,1.0,10.0,16.0,0.0,17.0,10.0,1.0,13.0,22.0,66.0,186.0,3.0,4.0
324067081,cian.ru,Алексеевский,71.0,34.0,2829.0,133,190.33333333333334,2038,6233,2109,4417,397600,214.0,85.0,9918.0,133,425.7894736842105,2038,6233,2109,4417,4.0,1.0,9.0,13.0,0.0,0.0,1.0,0.0,22.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,5.0,0.0,0.0,3.0,6.0,9.0,3.0,2.0,24.0,7.0,16.0,36.0,1.0,4.0,7.0,0.0,32.0,11.0,4.0,4.0,5.0,1.0,0.0,5.0,20.0,6.0,5.0,14.0,0.0,1.0,14.0,17.0,25.0,7.0,2.0
323948821,cian.ru,Мещанский,95.0,32.0,3042.0,11,164.21428571428572,1910,17714,4268,9111,530600,268.0,92.0,8603.0,11,344.8181818181818,1910,17714,4268,9111,15.0,11.0,6.0,20.0,0.0,2.0,5.0,0.0,8.0,6.0,3.0,4.0,4.0,0.0,0.0,2.0,8.0,0.0,8.0,3.0,0.0,0.0,8.0,2.0,13.0,2.0,2.0,38.0,20.0,23.0,43.0,1.0,4.0,13.0,0.0,17.0,7.0,6.0,9.0,5.0,2.0,0.0,5.0,19.0,1.0,52.0,9.0,1.0,4.0,14.0,9.0,21.0,6.0,4.0
323931486,cian.ru,Мещанский,95.0,32.0,3042.0,11,164.21428571428572,1910,17714,4268,9111,530600,268.0,92.0,8603.0,11,344.8181818181818,1910,17714,4268,9111,15.0,11.0,6.0,20.0,0.0,2.0,5.0,0.0,8.0,6.0,3.0,4.0,4.0,0.0,0.0,2.0,8.0,0.0,8.0,3.0,0.0,0.0,8.0,2.0,13.0,2.0,2.0,38.0,20.0,23.0,43.0,1.0,4.0,13.0,0.0,17.0,7.0,6.0,9.0,5.0,2.0,0.0,5.0,19.0,1.0,52.0,9.0,1.0,4.0,14.0,9.0,21.0,6.0,4.0
323948807,cian.ru,Мещанский,95.0,32.0,3042.0,11,164.21428571428572,1910,17714,4268,9111,530600,268.0,92.0,8603.0,11,344.8181818181818,1910,17714,4268,9111,15.0,11.0,6.0,20.0,0.0,2.0,5.0,0.0,8.0,6.0,3.0,4.0,4.0,0.0,0.0,2.0,8.0,0.0,8.0,3.0,0.0,0.0,8.0,2.0,13.0,2.0,2.0,38.0,20.0,23.0,43.0,1.0,4.0,13.0,0.0,17.0,7.0,6.0,9.0,5.0,2.0,0.0,5.0,19.0,1.0,52.0,9.0,1.0,4.0,14.0,9.0,21.0,6.0,4.0
324655976,cian.ru,Печатники,80.0,7.0,264.0,56,192.53846153846155,530,8759,1198,2503,286900,249.0,23.0,2353.0,56,362.9024390243902,530,8759,1198,2503,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,0.0,0.0,9.0,1.0,12.0,15.0,1.0,1.0,3.0,0.0,18.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,4.0,2.0,0.0,0.0,24.0,16.0,25.0,3.0,0.0
325135215,cian.ru,Мещанский,95.0,32.0,3042.0,11,164.21428571428572,1910,17714,4268,9111,530600,268.0,92.0,8603.0,11,344.8181818181818,1910,17714,4268,9111,15.0,11.0,6.0,20.0,0.0,2.0,5.0,0.0,8.0,6.0,3.0,4.0,4.0,0.0,0.0,2.0,8.0,0.0,8.0,3.0,0.0,0.0,8.0,2.0,13.0,2.0,2.0,38.0,20.0,23.0,43.0,1.0,4.0,13.0,0.0,17.0,7.0,6.0,9.0,5.0,2.0,0.0,5.0,19.0,1.0,52.0,9.0,1.0,4.0,14.0,9.0,21.0,6.0,4.0
320962838,cian.ru,Донской,47.0,12.0,618.0,0,212.875,1678,23568,2261,24993,391900,226.0,51.0,3659.0,0,357.3076923076923,1678,23568,2261,24993,6.0,1.0,6.0,16.0,0.0,0.0,3.0,1.0,18.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,8.0,1.0,3.0,2.0,0.0,0.0,14.0,13.0,15.0,0.0,0.0,16.0,8.0,25.0,41.0,0.0,4.0,5.0,2.0,38.0,8.0,2.0,4.0,5.0,5.0,2.0,9.0,15.0,4.0,7.0,8.0,0.0,1.0,22.0,26.0,50.0,3.0,1.0
8427502013113772032,realty.yandex.ru,Донской,47.0,12.0,618.0,0,212.875,1678,23568,2261,24993,391900,226.0,51.0,3659.0,0,357.3333333333333,1678,23568,2261,24993,6.0,1.0,6.0,16.0,0.0,0.0,3.0,1.0,18.0,3.0,0.0,1.0,0.0,3.0,1.0,3.0,8.0,1.0,3.0,2.0,0.0,0.0,14.0,13.0,15.0,0.0,0.0,16.0,8.0,25.0,41.0,0.0,4.0,5.0,2.0,38.0,8.0,2.0,4.0,5.0,5.0,2.0,9.0,15.0,4.0,7.0,8.0,0.0,1.0,22.0,26.0,50.0,3.0,1.0
3965285094498937856,realty.yandex.ru,Коньково,34.0,16.0,3640.0,0,130.33333333333334,2932,18830,13589,11687,351300,131.0,64.0,11774.0,0,425.2,2932,18830,13589,11687,3.0,2.0,10.0,25.0,0.0,2.0,3.0,1.0,10.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,12.0,2.0,3.0,5.0,0.0,0.0,5.0,3.0,14.0,1.0,2.0,12.0,4.0,21.0,55.0,0.0,4.0,9.0,1.0,27.0,12.0,5.0,5.0,2.0,0.0,4.0,0.0,35.0,4.0,9.0,7.0,0.0,0.0,11.0,13.0,30.0,8.0,3.0
323948742,cian.ru,Мещанский,95.0,32.0,3042.0,11,164.21428571428572,1910,17714,4268,9111,530600,268.0,92.0,8603.0,11,344.8181818181818,1910,17714,4268,9111,15.0,11.0,6.0,20.0,0.0,2.0,5.0,0.0,8.0,6.0,3.0,4.0,4.0,0.0,0.0,2.0,8.0,0.0,8.0,3.0,0.0,0.0,8.0,2.0,13.0,2.0,2.0,38.0,20.0,23.0,43.0,1.0,4.0,13.0,0.0,17.0,7.0,6.0,9.0,5.0,2.0,0.0,5.0,19.0,1.0,52.0,9.0,1.0,4.0,14.0,9.0,21.0,6.0,4.0
323338924,cian.ru,Даниловский,28.0,,,0,171.73333333333332,0,19826,133,24080,399100,170.0,34.0,4620.0,0,308.6666666666667,0,19826,133,24080,10.0,1.0,11.0,13.0,0.0,2.0,2.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,4.0,3.0,0.0,1.0,13.0,34.0,30.0,0.0,3.0,16.0,3.0,22.0,43.0,0.0,4.0,7.0,0.0,32.0,16.0,1.0,2.0,2.0,0.0,5.0,14.0,31.0,6.0,15.0,12.0,0.0,4.0,23.0,65.0,58.0,2.0,4.0
5203054433263380480,realty.yandex.ru,Басманный,118.0,24.0,707.0,23,172.21875,552,9791,469,7078,461200,423.0,103.0,5851.0,23,340.1,552,9791,469,7078,15.0,4.0,3.0,31.0,1.0,8.0,2.0,0.0,9.0,2.0,1.0,3.0,3.0,0.0,0.0,7.0,6.0,0.0,6.0,2.0,0.0,1.0,11.0,15.0,35.0,0.0,0.0,39.0,20.0,29.0,111.0,3.0,18.0,14.0,0.0,38.0,17.0,6.0,5.0,10.0,0.0,0.0,14.0,21.0,5.0,25.0,9.0,0.0,5.0,29.0,57.0,90.0,8.0,2.0
321781997,cian.ru,Останкинский,55.0,27.0,1954.0,27,48.5,1298,11137,604,6264,380300,223.0,84.0,7850.0,27,418.0,1298,11137,604,6264,5.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,1.0,2.0,16.0,4.0,16.0,29.0,1.0,3.0,6.0,0.0,41.0,13.0,4.0,5.0,5.0,1.0,0.0,5.0,25.0,10.0,5.0,15.0,0.0,1.0,13.0,15.0,21.0,8.0,2.0
2502385282106159104,realty.yandex.ru,Коньково,27.0,,,22,165.33333333333334,1204,11767,83,8636,351300,125.0,9.0,2158.0,22,354.0,1204,11767,83,8636,3.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,8.0,5.0,13.0,17.0,0.0,3.0,4.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,4.0,5.0,6.0,0.0,2.0,11.0,17.0,30.0,7.0,1.0
323130910,cian.ru,Сокольники,62.0,6.0,207.0,0,50.333333333333336,1576,13973,410,6641,367600,239.0,72.0,5840.0,0,392.3333333333333,1576,13973,410,6641,38.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,86.0,3.0,17.0,22.0,2.0,6.0,9.0,0.0,8.0,5.0,7.0,8.0,6.0,1.0,3.0,4.0,18.0,4.0,1.0,10.0,0.0,3.0,9.0,13.0,28.0,6.0,1.0
7580239331,avito.ru,Алексеевский,66.0,4.0,682.0,12,184.5,230,6709,330,3806,397600,217.0,32.0,4837.0,12,304.0,230,6709,330,3806,5.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,7.0,6.0,4.0,8.0,0.0,0.0,4.0,0.0,6.0,1.0,8.0,2.0,2.0,0.0,1.0,4.0,8.0,1.0,1.0,2.0,0.0,1.0,8.0,8.0,8.0,2.0,0.0
320840796,cian.ru,Раменки,20.0,3.0,776.0,48,148.0,0,46628,3710,23357,483300,57.0,14.0,3643.0,48,234.0,0,46628,3710,23357,5.0,3.0,3.0,19.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,13.0,27.0,0.0,0.0,18.0,7.0,16.0,37.0,0.0,3.0,7.0,1.0,19.0,5.0,2.0,4.0,1.0,0.0,3.0,2.0,8.0,4.0,10.0,8.0,1.0,2.0,2.0,31.0,41.0,0.0,1.0
320240264,cian.ru,Красносельский,71.0,19.0,1026.0,0,216.0,4718,31378,1247,11818,454800,218.0,72.0,7302.0,0,339.05555555555554,4718,31378,1247,11818,1.0,1.0,2.0,9.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,7.0,7.0,17.0,42.0,1.0,8.0,8.0,1.0,27.0,9.0,6.0,2.0,2.0,0.0,4.0,4.0,23.0,9.0,15.0,12.0,0.0,2.0,14.0,16.0,37.0,4.0,1.0
7629735374,avito.ru,Новогиреево,43.0,16.0,1342.0,0,117.4,366,13966,1468,12516,303600,121.0,47.0,5437.0,0,117.4,366,13966,1468,12516,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0,10.0,2.0,1.0,2.0,0.0,0.0,4.0,4.0,5.0,3.0,0.0
324807004,cian.ru,Савеловский,76.0,17.0,1763.0,67,184.44444444444446,1300,11967,1342,10230,361300,255.0,98.0,8893.0,67,335.25,1300,11967,1342,10230,3.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,10.0,7.0,13.0,14.0,0.0,2.0,9.0,0.0,21.0,6.0,5.0,5.0,2.0,0.0,1.0,4.0,23.0,8.0,8.0,7.0,0.0,5.0,5.0,11.0,18.0,3.0,1.0
325112557,cian.ru,Савеловский,76.0,17.0,1763.0,67,184.44444444444446,1300,11967,1342,10230,361300,255.0,98.0,8893.0,67,335.25,1300,11967,1342,10230,3.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,10.0,7.0,13.0,14.0,0.0,2.0,9.0,0.0,21.0,6.0,5.0,5.0,2.0,0.0,1.0,4.0,23.0,8.0,8.0,7.0,0.0,5.0,5.0,11.0,18.0,3.0,1.0
324894857,cian.ru,Даниловский,44.0,19.0,2100.0,195,212.0,1598,5072,1183,2199,399100,139.0,68.0,7948.0,195,323.8333333333333,1598,5072,1183,2199,5.0,4.0,2.0,6.0,0.0,0.0,2.0,0.0,21.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,4.0,2.0,0.0,0.0,0.0,8.0,17.0,4.0,0.0,14.0,5.0,13.0,38.0,1.0,1.0,9.0,0.0,49.0,24.0,6.0,6.0,3.0,0.0,2.0,1.0,26.0,3.0,11.0,5.0,0.0,3.0,3.0,32.0,31.0,5.0,4.0
324807019,cian.ru,Савеловский,76.0,17.0,1763.0,67,184.44444444444446,1300,11967,1342,10230,361300,255.0,98.0,8893.0,67,335.25,1300,11967,1342,10230,3.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,10.0,7.0,13.0,14.0,0.0,2.0,9.0,0.0,21.0,6.0,5.0,5.0,2.0,0.0,1.0,4.0,23.0,8.0,8.0,7.0,0.0,5.0,5.0,11.0,18.0,3.0,1.0
324807120,cian.ru,Савеловский,76.0,17.0,1763.0,67,184.44444444444446,1300,11967,1342,10230,361300,255.0,98.0,8893.0,67,335.25,1300,11967,1342,10230,3.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,10.0,7.0,13.0,14.0,0.0,2.0,9.0,0.0,21.0,6.0,5.0,5.0,2.0,0.0,1.0,4.0,23.0,8.0,8.0,7.0,0.0,5.0,5.0,11.0,18.0,3.0,1.0
324807025,cian.ru,Савеловский,76.0,17.0,1763.0,67,184.44444444444446,1300,11967,1342,10230,361300,255.0,98.0,8893.0,67,335.25,1300,11967,1342,10230,3.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,10.0,7.0,13.0,14.0,0.0,2.0,9.0,0.0,21.0,6.0,5.0,5.0,2.0,0.0,1.0,4.0,23.0,8.0,8.0,7.0,0.0,5.0,5.0,11.0,18.0,3.0,1.0
324807146,cian.ru,Савеловский,76.0,17.0,1763.0,67,184.44444444444446,1300,11967,1342,10230,361300,255.0,98.0,8893.0,67,335.25,1300,11967,1342,10230,3.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,10.0,7.0,13.0,14.0,0.0,2.0,9.0,0.0,21.0,6.0,5.0,5.0,2.0,0.0,1.0,4.0,23.0,8.0,8.0,7.0,0.0,5.0,5.0,11.0,18.0,3.0,1.0
3967137546323247104,realty.yandex.ru,Раменки,35.0,15.0,3482.0,0,152.75,1900,4052,4104,2968,483300,130.0,55.0,12664.0,0,253.16666666666666,1900,4052,4104,2968,5.0,4.0,7.0,8.0,0.0,2.0,5.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,12.0,7.0,18.0,33.0,0.0,4.0,10.0,0.0,33.0,3.0,5.0,6.0,0.0,0.0,1.0,1.0,33.0,8.0,7.0,9.0,0.0,1.0,7.0,9.0,20.0,12.0,1.0
325031183,cian.ru,Тверской,60.0,22.0,3117.0,2,170.42857142857142,1258,9495,725,3668,609300,262.0,72.0,7143.0,2,391.14,1258,9495,725,3668,3.0,4.0,5.0,8.0,0.0,2.0,1.0,0.0,6.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,5.0,1.0,0.0,3.0,6.0,4.0,8.0,0.0,0.0,30.0,14.0,17.0,40.0,3.0,3.0,10.0,0.0,28.0,9.0,4.0,5.0,6.0,1.0,3.0,8.0,17.0,4.0,16.0,6.0,0.0,5.0,16.0,42.0,53.0,3.0,4.0
324664428,cian.ru,Обручевский,18.0,5.0,1106.0,6,149.16666666666666,130,4676,1074,7652,411600,121.0,24.0,7518.0,6,391.4736842105263,130,4676,1074,7652,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,13.0,1.0,6.0,8.0,0.0,3.0,6.0,0.0,7.0,5.0,1.0,2.0,0.0,4.0,0.0,6.0,9.0,1.0,7.0,3.0,0.0,3.0,6.0,10.0,11.0,3.0,3.0
321267154,cian.ru,Савеловский,64.0,22.0,2610.0,98,230.45454545454547,3916,9366,1470,3926,361300,238.0,75.0,8460.0,98,391.5405405405405,3916,9366,1470,3926,5.0,3.0,5.0,7.0,0.0,0.0,4.0,0.0,38.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,1.0,4.0,2.0,0.0,0.0,9.0,12.0,13.0,1.0,1.0,12.0,8.0,20.0,26.0,2.0,4.0,13.0,0.0,69.0,13.0,4.0,2.0,1.0,1.0,0.0,3.0,32.0,5.0,19.0,5.0,0.0,0.0,22.0,41.0,49.0,7.0,5.0
324167498,cian.ru,Хорошевский,83.0,,,0,191.83333333333334,140,12481,21,3687,443000,176.0,13.0,1206.0,0,344.96774193548384,140,12481,21,3687,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,7.0,6.0,0.0,0.0,0.0,9.0,9.0,4.0,1.0,0.0
6123813733264823296,realty.yandex.ru,Покровское-Стрешнево,49.0,22.0,1844.0,122,215.83333333333334,3310,15264,3594,6083,398600,173.0,63.0,5090.0,122,302.25,3310,15264,3594,6083,6.0,2.0,8.0,14.0,0.0,5.0,4.0,0.0,33.0,6.0,1.0,1.0,1.0,0.0,3.0,1.0,14.0,2.0,2.0,3.0,1.0,0.0,7.0,9.0,20.0,14.0,0.0,16.0,5.0,13.0,29.0,0.0,6.0,8.0,0.0,46.0,8.0,5.0,6.0,1.0,1.0,3.0,2.0,22.0,6.0,6.0,5.0,2.0,0.0,10.0,14.0,31.0,17.0,0.0
323782893,cian.ru,Преображенское,141.0,12.0,621.0,3,191.6829268292683,1168,9617,730,6435,331700,435.0,38.0,2277.0,3,359.7606837606838,1168,9617,730,6435,10.0,1.0,1.0,13.0,0.0,4.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,1.0,16.0,1.0,4.0,2.0,0.0,0.0,0.0,11.0,6.0,4.0,1.0,0.0,22.0,10.0,18.0,51.0,0.0,9.0,7.0,0.0,31.0,8.0,11.0,0.0,12.0,1.0,8.0,26.0,21.0,9.0,16.0,12.0,0.0,0.0,35.0,33.0,47.0,5.0,3.0
3941700071042051072,realty.yandex.ru,Новопеределкино,27.0,6.0,1008.0,,,374,553,1186,469,273700,99.0,41.0,6826.0,,,374,553,1186,469,6.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,7.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,20.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,5.0,5.0,2.0
